ID,Fecha,Año,Mes,País,Región,Sector,Tamaño_Empresa,Empleados,Certificación,Tipo_Residuo,Estrategia_Circular,Residuos_Generados_Ton,Residuos_Recuperados_Ton,Residuos_Dispuestos_Ton,Tasa_Recuperación_Pct,CO2_Evitado_TonCO2eq,Agua_Ahorrada_m3,Energía_Ahorrada_MWh,Inversión_USD,Ingresos_Circular_USD,Empleos_Creados,ROI_Pct,Índice_Circularidad
1075,2019-08-27,2019,8,Perú,Sur,Manufactura,Grande (250+),1518,ISO 50001,Madera,Remanufactura,1428.78,329.6,1099.18,23.07,618.92,3228.78,288.16,380368.84,846230.32,15,122.48,2.6
1076,2022-01-23,2022,1,Colombia,Sur,Electrónica,Micro (<10),2,Cradle to Cradle,Construcción,Reciclaje,238.65,227.38,11.27,95.28,534.32,781.77,942.24,19598.66,33316.21,25,69.99,9.8
1077,2023-06-08,2023,6,Colombia,Norte,Papel y Cartón,Mediana (50-249),155,ISO 14001,Papel/Cartón,Upcycling,2317.83,824.94,1492.89,35.59,1016.37,6189.82,3045.74,74159.95,86677.72,7,16.88,1.1
1078,2020-12-04,2020,12,Paraguay,Sur,Electrónica,Grande (250+),1226,EMAS,Papel/Cartón,Reciclaje,1948.5,809.21,1139.29,41.53,1697.46,2484.36,4949.53,230423.58,435907.5,42,89.18,9.6
1079,2019-05-14,2019,5,México,Centro,Papel y Cartón,Mediana (50-249),126,ISO 50001,Vidrio,Reparación,4045.22,2302.69,1742.53,56.92,5039.13,6565.36,10658.21,10866.64,8254.6,31,-24.04,2.6
1080,2021-02-25,2021,2,Colombia,Este,Electrónica,Grande (250+),272,EMAS,Químico Peligroso,Upcycling,2483.57,921.0,1562.57,37.08,976.05,11090.88,5959.77,250990.6,418191.39,16,66.62,2.5
1081,2022-09-19,2022,9,Chile,Sur,Químicos,Grande (250+),940,ISO 14001 + B Corp,Electrónicos (RAEE),Upcycling,212.1,156.28,55.82,73.68,106.35,1322.47,938.39,133843.99,329056.9,0,145.85,6.6
1082,2020-06-25,2020,6,Perú,Este,Metales,Micro (<10),1,Ninguna,Papel/Cartón,Compostaje,2951.88,627.22,2324.66,21.25,1289.43,5865.1,1350.28,267281.63,343604.09,27,28.56,6.8
1083,2021-05-07,2021,5,Brasil,Centro,Construcción,Grande (250+),519,Cradle to Cradle,Papel/Cartón,Upcycling,2287.9,1164.59,1123.31,50.9,1310.62,10271.84,4524.77,326260.77,1001104.19,26,206.84,7.1
1084,2024-02-17,2024,2,Brasil,Este,Textil,Micro (<10),2,EMAS,Textil,Economía de Producto como Servicio,1866.97,1127.04,739.93,60.37,1847.94,2201.15,1069.09,226952.92,742932.3,10,227.35,3.8
1085,2021-07-25,2021,7,México,Sur,Metales,Micro (<10),4,EMAS,Químico Peligroso,Digestión Anaeróbica,4412.1,996.9,3415.2,22.59,2271.67,4562.38,2352.52,134237.52,238193.38,32,77.44,5.3
1086,2023-03-06,2023,3,Uruguay,Norte,Textil,Grande (250+),1575,B Corp,Residuos Orgánicos,Digestión Anaeróbica,3675.8,1941.16,1734.64,52.81,4373.97,15369.25,9336.53,141323.43,105122.98,1,-25.62,5.6
1087,2020-10-14,2020,10,Perú,Oeste,Textil,Micro (<10),1,Ninguna,Químico Peligroso,Remanufactura,1025.73,748.98,276.75,73.02,503.43,6331.13,3845.55,424060.81,1173722.58,25,176.78,8.6
1088,2019-05-21,2019,5,Chile,Oeste,Alimentos,Micro (<10),7,B Corp,Metal,Compostaje,4282.96,2268.33,2014.63,52.96,4174.52,5783.38,15838.36,341714.2,624771.7,26,82.83,1.6
1089,2023-10-06,2023,10,España,Sur,Papel y Cartón,Micro (<10),9,Ninguna,Metal,Intercambio Industrial,3834.85,2289.39,1545.46,59.7,3787.94,24231.37,10874.32,268717.38,263132.03,7,-2.08,3.9
1090,2023-07-27,2023,7,Argentina,Norte,Textil,Grande (250+),1829,B Corp,Construcción,Reciclaje,4153.14,2809.11,1344.03,67.64,1903.33,26486.3,4727.77,103917.17,268768.06,34,158.64,3.1
1091,2023-10-14,2023,10,Perú,Este,Electrónica,Micro (<10),5,EMAS,Madera,Reutilización,2250.96,2195.2,55.76,97.52,3550.5,5174.91,6695.01,269765.51,288528.44,23,6.96,9.6
1092,2019-12-05,2019,12,Chile,Sur,Textil,Mediana (50-249),214,B Corp,Químico Peligroso,Economía de Producto como Servicio,3915.14,2901.57,1013.57,74.11,6117.84,7303.7,17221.09,56711.38,108569.85,0,91.44,7.0
1093,2024-05-25,2024,5,España,Oeste,Plásticos,Micro (<10),1,ISO 14001,Químico Peligroso,Intercambio Industrial,2906.69,2219.89,686.8,76.37,1359.05,28800.72,9617.71,164955.22,181308.79,28,9.91,9.4
1094,2019-09-21,2019,9,Colombia,Sur,Papel y Cartón,Grande (250+),1583,ISO 14001,Papel/Cartón,Reutilización,2699.41,1629.67,1069.74,60.37,3709.39,23585.7,1616.51,80507.68,76536.07,10,-4.93,8.8
1095,2022-03-17,2022,3,Chile,Norte,Electrónica,Micro (<10),7,B Corp,Químico Peligroso,Remanufactura,2540.67,1656.45,884.22,65.2,1731.87,15118.06,8798.89,233996.41,310473.51,4,32.68,9.4
1096,2022-07-05,2022,7,España,Oeste,Alimentos,Pequeña (10-49),22,ISO 14001 + B Corp,Textil,Reciclaje,82.7,18.67,64.03,22.58,11.08,32.23,96.84,228688.45,550409.17,11,140.68,3.5
1097,2021-09-22,2021,9,Argentina,Este,Plásticos,Pequeña (10-49),29,B Corp,Madera,Digestión Anaeróbica,4107.49,2373.93,1733.56,57.8,742.83,9286.05,14287.23,148322.31,368695.42,42,148.58,8.9
1098,2022-06-08,2022,6,Argentina,Sur,Papel y Cartón,Micro (<10),7,ISO 50001,Madera,Reutilización,49.73,31.33,18.4,63.0,27.75,237.9,209.03,463495.6,313506.71,39,-32.36,9.3
1099,2019-06-12,2019,6,Chile,Este,Textil,Pequeña (10-49),11,ISO 14001 + B Corp,Textil,Remanufactura,1115.42,887.87,227.55,79.6,766.1,10368.23,5104.67,407761.11,1169996.52,49,186.93,8.4
1100,2022-08-08,2022,8,Chile,Centro,Químicos,Micro (<10),7,EMAS,Químico Peligroso,Compostaje,2591.26,1077.0,1514.26,41.56,2010.82,7592.89,8608.43,480404.38,572864.57,2,19.25,8.0
1101,2023-05-19,2023,5,Ecuador,Este,Papel y Cartón,Micro (<10),9,ISO 50001,Papel/Cartón,Intercambio Industrial,4083.9,3899.62,184.28,95.49,8507.81,40941.3,7044.07,374498.86,1256049.54,11,235.39,9.7
1102,2019-08-19,2019,8,Paraguay,Oeste,Alimentos,Grande (250+),1485,Ninguna,Metal,Reutilización,2919.12,986.66,1932.46,33.8,2233.39,6501.0,7784.25,454431.89,1519597.11,42,234.39,8.1
1103,2023-09-15,2023,9,Ecuador,Oeste,Textil,Grande (250+),1903,ISO 14001 + B Corp,Vidrio,Remanufactura,3552.03,1959.77,1592.26,55.17,1395.44,27183.82,7356.41,151252.83,187731.56,33,24.12,3.3
1104,2024-04-25,2024,4,Paraguay,Centro,Textil,Pequeña (10-49),35,Cradle to Cradle,Plástico,Remanufactura,2999.46,961.96,2037.5,32.07,555.36,1570.77,512.86,34182.76,47598.55,41,39.25,6.6
1105,2019-04-10,2019,4,España,Centro,Electrónica,Mediana (50-249),206,B Corp,Vidrio,Reutilización,595.45,213.9,381.55,35.92,446.06,1752.28,351.29,318148.32,677876.13,8,113.07,4.9
1106,2021-10-23,2021,10,Perú,Norte,Papel y Cartón,Pequeña (10-49),48,EMAS,Papel/Cartón,Compostaje,3246.58,790.14,2456.44,24.34,554.55,4778.18,1770.67,285543.62,557791.7,27,95.34,9.5
1107,2022-09-05,2022,9,Ecuador,Este,Alimentos,Micro (<10),9,B Corp,Textil,Compostaje,4397.34,1171.61,3225.73,26.64,2049.78,5648.41,8803.85,224836.38,387949.23,6,72.55,9.8
1108,2022-05-04,2022,5,Colombia,Este,Electrónica,Pequeña (10-49),13,ISO 14001 + B Corp,Residuos Orgánicos,Reparación,3555.55,1592.99,1962.56,44.8,3857.59,16510.95,6557.09,309717.73,945029.53,6,205.13,5.5
1109,2019-10-25,2019,10,Colombia,Oeste,Construcción,Micro (<10),4,ISO 50001,Construcción,Remanufactura,3317.89,3163.54,154.35,95.35,1969.46,18989.47,16340.01,418076.73,958591.7,4,129.29,2.9
1110,2021-08-10,2021,8,México,Este,Textil,Mediana (50-249),66,ISO 14001 + B Corp,Papel/Cartón,Compostaje,2752.0,550.58,2201.42,20.01,493.35,4031.29,2108.44,479425.73,838011.44,8,74.79,7.2
1111,2024-01-23,2024,1,Uruguay,Oeste,Papel y Cartón,Micro (<10),6,ISO 14001 + B Corp,Electrónicos (RAEE),Reciclaje,2789.03,2257.37,531.66,80.94,2451.54,18115.03,5173.2,329047.56,1017294.61,37,209.16,4.5
1112,2021-06-18,2021,6,Chile,Norte,Manufactura,Mediana (50-249),113,Cradle to Cradle,Madera,Reciclaje,3711.23,2852.29,858.94,76.86,5924.41,16637.33,19292.2,131025.44,347864.64,39,165.49,7.0
1113,2019-10-08,2019,10,Brasil,Este,Manufactura,Micro (<10),4,ISO 14001,Construcción,Co-procesamiento,4461.84,3680.59,781.25,82.49,6908.52,21368.03,10446.2,270248.54,933475.25,48,245.41,2.3
1114,2024-12-02,2024,12,España,Sur,Químicos,Grande (250+),1356,Ninguna,Residuos Orgánicos,Upcycling,1196.54,586.26,610.28,49.0,1234.48,5269.43,3302.81,140071.89,478528.38,47,241.63,1.1
1115,2021-12-14,2021,12,Brasil,Oeste,Plásticos,Mediana (50-249),117,ISO 14001,Metal,Intercambio Industrial,3547.92,1281.45,2266.47,36.12,958.77,6017.5,7568.56,66943.42,44616.54,12,-33.35,1.2
1116,2023-08-02,2023,8,Ecuador,Centro,Manufactura,Micro (<10),5,Cradle to Cradle,Textil,Co-procesamiento,2984.92,692.5,2292.42,23.2,1242.97,2137.08,3978.2,47235.55,142523.21,44,201.73,2.8
1117,2021-09-11,2021,9,Colombia,Centro,Papel y Cartón,Micro (<10),5,EMAS,Textil,Reciclaje,2806.58,1311.99,1494.59,46.75,2703.69,6235.99,7132.04,56607.75,139741.51,2,146.86,9.9
1118,2022-08-09,2022,8,Colombia,Norte,Manufactura,Grande (250+),1158,B Corp,Electrónicos (RAEE),Upcycling,1819.98,759.37,1060.61,41.72,1030.12,8296.89,4878.72,431908.06,1095616.12,43,153.67,7.8
1119,2023-05-14,2023,5,Chile,Sur,Papel y Cartón,Mediana (50-249),143,B Corp,Plástico,Intercambio Industrial,4382.61,2537.6,1845.01,57.9,2924.51,17789.46,17879.54,90721.19,134281.02,48,48.02,9.8
1120,2021-08-27,2021,8,Colombia,Sur,Papel y Cartón,Mediana (50-249),151,ISO 14001,Plástico,Economía de Producto como Servicio,2779.84,1528.28,1251.56,54.98,1185.0,10302.95,5363.71,165991.41,487650.0,25,193.78,3.1
1121,2021-01-20,2021,1,México,Oeste,Plásticos,Micro (<10),4,B Corp,Residuos Orgánicos,Compostaje,2727.37,802.21,1925.16,29.41,1757.71,7556.55,3965.11,494229.87,334152.16,47,-32.39,2.2
1122,2021-10-15,2021,10,Paraguay,Oeste,Electrónica,Pequeña (10-49),37,ISO 14001 + B Corp,Electrónicos (RAEE),Compostaje,3482.09,1692.3,1789.79,48.6,3700.1,15663.01,11309.38,484618.73,302877.05,39,-37.5,8.8
1123,2024-10-05,2024,10,Uruguay,Este,Plásticos,Mediana (50-249),54,EMAS,Construcción,Reparación,224.0,94.74,129.26,42.29,144.48,915.87,540.13,462938.7,544132.21,5,17.54,6.0
1124,2021-05-25,2021,5,Ecuador,Sur,Alimentos,Mediana (50-249),130,Cradle to Cradle,Textil,Remanufactura,1654.21,1595.77,58.44,96.47,1029.56,6010.15,10303.11,186126.35,161938.1,39,-13.0,4.7
1125,2021-09-14,2021,9,México,Sur,Textil,Grande (250+),999,ISO 14001 + B Corp,Textil,Reciclaje,157.26,32.74,124.52,20.82,42.16,332.14,202.44,450997.01,774954.96,8,71.83,5.5
1126,2020-11-24,2020,11,México,Oeste,Construcción,Micro (<10),6,ISO 14001,Electrónicos (RAEE),Upcycling,3175.87,858.53,2317.34,27.03,1196.37,2375.99,3154.54,174083.64,316851.92,3,82.01,3.7
1127,2021-01-23,2021,1,Argentina,Centro,Textil,Mediana (50-249),235,Ninguna,Madera,Remanufactura,1880.0,763.44,1116.56,40.61,1480.88,3348.62,4275.32,160617.11,532752.06,29,231.69,2.1
1128,2024-07-19,2024,7,España,Este,Químicos,Grande (250+),1370,Ninguna,Madera,Economía de Producto como Servicio,1077.97,493.15,584.82,45.75,1108.3,4426.19,967.1,161812.3,375698.98,16,132.18,9.6
1129,2022-12-03,2022,12,Perú,Oeste,Metales,Pequeña (10-49),25,B Corp,Residuos Orgánicos,Compostaje,2712.59,1059.54,1653.05,39.06,331.8,10777.91,5008.94,82807.26,191318.72,27,131.04,8.7
1130,2022-05-09,2022,5,Colombia,Centro,Alimentos,Pequeña (10-49),49,ISO 50001,Construcción,Upcycling,204.39,179.35,25.04,87.75,417.42,1049.05,1116.12,407923.1,1347905.99,29,230.43,2.7
1131,2021-11-05,2021,11,Colombia,Centro,Metales,Pequeña (10-49),24,ISO 50001,Construcción,Upcycling,238.44,92.01,146.43,38.59,64.52,852.53,219.46,495796.08,344963.01,39,-30.42,2.6
1132,2023-10-17,2023,10,Chile,Norte,Electrónica,Mediana (50-249),149,Ninguna,Metal,Upcycling,751.01,506.42,244.59,67.43,1042.89,4063.6,3367.23,431146.83,640152.61,17,48.48,9.2
1133,2020-02-01,2020,2,Uruguay,Centro,Plásticos,Micro (<10),3,ISO 50001,Textil,Intercambio Industrial,23.88,20.28,3.6,84.92,41.27,300.01,42.6,78208.01,220575.56,27,182.04,5.2
1134,2021-12-16,2021,12,Argentina,Oeste,Textil,Micro (<10),6,Ninguna,Plástico,Digestión Anaeróbica,146.24,120.8,25.44,82.6,37.16,1092.02,107.84,189847.62,114603.34,39,-39.63,8.2
1135,2024-01-05,2024,1,Colombia,Este,Electrónica,Grande (250+),1010,ISO 14001 + B Corp,Plástico,Reutilización,4489.55,1844.28,2645.27,41.08,3293.65,24391.19,7468.08,379546.77,766312.01,27,101.9,6.1
1136,2020-09-22,2020,9,México,Oeste,Papel y Cartón,Micro (<10),2,ISO 50001,Metal,Reutilización,4910.65,3411.67,1498.98,69.47,6981.96,48588.31,24300.6,397936.3,1328149.33,46,233.76,3.4
1137,2023-12-25,2023,12,Paraguay,Sur,Metales,Micro (<10),9,Cradle to Cradle,Madera,Upcycling,2855.81,1650.19,1205.62,57.78,2580.06,14542.67,4263.22,498630.66,1430461.86,16,186.88,7.7
1138,2022-05-07,2022,5,Perú,Oeste,Plásticos,Pequeña (10-49),14,ISO 50001,Residuos Orgánicos,Reparación,642.16,501.74,140.42,78.13,1227.15,2495.16,1684.61,66250.39,64318.89,35,-2.92,4.0
1139,2024-02-06,2024,2,Chile,Norte,Químicos,Mediana (50-249),126,ISO 14001,Electrónicos (RAEE),Upcycling,3426.85,1853.28,1573.57,54.08,3406.01,25777.8,3197.13,454899.92,1341891.66,33,194.99,8.4
1140,2023-09-05,2023,9,Colombia,Centro,Plásticos,Grande (250+),351,ISO 14001,Textil,Co-procesamiento,4545.42,1365.62,3179.8,30.04,1762.4,13901.96,7329.26,29846.48,73774.33,18,147.18,4.5
1141,2022-12-19,2022,12,España,Este,Textil,Mediana (50-249),248,Ninguna,Papel/Cartón,Intercambio Industrial,2999.29,2874.89,124.4,95.85,6988.23,19503.55,17674.21,162959.08,290905.43,28,78.51,4.5
1142,2022-02-02,2022,2,Ecuador,Sur,Textil,Grande (250+),1170,ISO 50001,Residuos Orgánicos,Intercambio Industrial,4197.86,1033.92,3163.94,24.63,2311.97,7373.86,3496.13,67071.83,53447.49,20,-20.31,7.2
1143,2021-08-12,2021,8,Brasil,Este,Electrónica,Grande (250+),521,EMAS,Electrónicos (RAEE),Co-procesamiento,503.88,480.46,23.42,95.35,413.43,3515.94,260.84,27099.25,56131.35,21,107.13,3.6
1144,2021-02-05,2021,2,México,Este,Plásticos,Grande (250+),1333,EMAS,Plástico,Digestión Anaeróbica,879.75,352.09,527.66,40.02,339.97,854.73,1528.84,306199.55,1010109.48,0,229.89,4.7
1145,2022-01-24,2022,1,Ecuador,Este,Papel y Cartón,Pequeña (10-49),42,ISO 14001 + B Corp,Residuos Orgánicos,Economía de Producto como Servicio,322.3,69.46,252.84,21.55,58.3,286.09,494.15,149851.22,495981.97,9,230.98,1.5
1146,2021-12-03,2021,12,México,Centro,Plásticos,Pequeña (10-49),18,ISO 14001,Residuos Orgánicos,Economía de Producto como Servicio,1066.89,769.25,297.64,72.1,251.28,9151.87,4065.31,412012.58,793903.4,31,92.69,9.9
1147,2021-09-01,2021,9,Ecuador,Centro,Electrónica,Mediana (50-249),132,Ninguna,Plástico,Upcycling,1497.63,1367.65,129.98,91.32,1806.51,8586.32,8582.76,376144.24,743422.36,32,97.64,6.8
1148,2019-03-22,2019,3,Argentina,Centro,Alimentos,Mediana (50-249),185,Cradle to Cradle,Papel/Cartón,Reutilización,4913.04,986.78,3926.26,20.08,1853.07,4823.54,1582.34,436084.56,1338709.97,14,206.98,9.8
1149,2021-03-02,2021,3,Colombia,Sur,Plásticos,Micro (<10),2,Ninguna,Químico Peligroso,Reparación,1140.65,729.5,411.15,63.95,925.04,5622.83,1927.9,218956.4,347642.02,23,58.77,9.1
1150,2024-03-27,2024,3,Chile,Centro,Químicos,Micro (<10),3,Cradle to Cradle,Metal,Upcycling,3033.84,2468.43,565.41,81.36,3564.41,16913.26,10755.62,468842.32,383542.83,26,-18.19,3.0
1151,2021-03-15,2021,3,Brasil,Centro,Manufactura,Grande (250+),687,B Corp,Electrónicos (RAEE),Economía de Producto como Servicio,2102.85,1208.8,894.05,57.48,2830.77,5236.67,8304.21,222282.83,577797.89,24,159.94,6.9
1152,2023-03-10,2023,3,España,Centro,Plásticos,Micro (<10),7,Ninguna,Plástico,Economía de Producto como Servicio,3895.8,3472.55,423.25,89.14,7331.68,43729.76,16402.41,207745.41,445879.42,1,114.63,5.1
1153,2023-01-05,2023,1,Colombia,Centro,Textil,Grande (250+),1360,Cradle to Cradle,Construcción,Reciclaje,4420.1,1670.09,2750.01,37.78,2996.95,15428.83,1284.86,406463.14,1133516.27,27,178.87,6.6
1154,2021-12-09,2021,12,Uruguay,Centro,Manufactura,Grande (250+),331,Ninguna,Químico Peligroso,Reparación,357.65,292.21,65.44,81.7,358.13,1676.84,589.95,262890.83,911310.74,34,246.65,8.6
1155,2021-08-20,2021,8,Argentina,Norte,Metales,Mediana (50-249),117,Cradle to Cradle,Químico Peligroso,Reciclaje,295.1,192.76,102.34,65.32,214.56,2859.04,1198.16,313966.57,314891.14,35,0.29,5.6
1156,2022-02-05,2022,2,Brasil,Oeste,Textil,Pequeña (10-49),45,ISO 14001,Químico Peligroso,Reutilización,1192.79,609.92,582.87,51.13,328.93,1857.8,3194.14,334282.14,195077.67,21,-41.64,2.4
1157,2019-11-27,2019,11,Paraguay,Sur,Químicos,Micro (<10),3,Cradle to Cradle,Químico Peligroso,Digestión Anaeróbica,2444.83,2234.62,210.21,91.4,2577.98,26291.96,17302.51,19287.32,16495.77,29,-14.47,2.3
1158,2024-09-22,2024,9,Ecuador,Este,Agroindustria,Pequeña (10-49),30,ISO 50001,Textil,Economía de Producto como Servicio,4648.84,2513.13,2135.71,54.06,2433.55,34376.16,18622.05,122062.59,176813.58,26,44.85,6.5
1159,2019-08-15,2019,8,Ecuador,Oeste,Textil,Mediana (50-249),162,B Corp,Vidrio,Remanufactura,1184.45,330.72,853.73,27.92,223.49,4091.93,2394.74,109792.19,161253.31,21,46.87,9.1
1160,2024-12-08,2024,12,Perú,Centro,Agroindustria,Grande (250+),1239,Cradle to Cradle,Plástico,Economía de Producto como Servicio,2585.31,1950.64,634.67,75.45,1787.46,4103.4,6353.89,255041.31,287612.57,4,12.77,9.6
1161,2023-08-04,2023,8,España,Oeste,Agroindustria,Micro (<10),8,ISO 50001,Vidrio,Remanufactura,1624.88,1275.6,349.28,78.5,2681.44,15284.24,6394.65,372083.64,836569.78,28,124.83,1.5
1162,2021-05-14,2021,5,Colombia,Centro,Textil,Mediana (50-249),66,Ninguna,Papel/Cartón,Reparación,4881.75,3163.93,1717.82,64.81,2991.74,43827.46,25066.45,409881.98,725399.01,27,76.98,3.0
1163,2023-11-07,2023,11,Colombia,Oeste,Alimentos,Pequeña (10-49),38,ISO 14001 + B Corp,Electrónicos (RAEE),Co-procesamiento,4343.68,2071.73,2271.95,47.7,4928.2,13345.45,12012.18,80923.31,261385.21,42,223.0,5.6
1164,2021-12-22,2021,12,Ecuador,Centro,Textil,Micro (<10),2,EMAS,Residuos Orgánicos,Compostaje,1524.98,499.69,1025.29,32.77,1053.16,2278.4,1374.47,188581.72,655886.41,23,247.8,7.6
1165,2020-05-10,2020,5,Ecuador,Oeste,Textil,Grande (250+),418,ISO 14001,Madera,Digestión Anaeróbica,3974.57,3419.39,555.18,86.03,6359.52,23075.68,20357.91,173343.08,415428.57,22,139.66,9.3
1166,2019-06-01,2019,6,Uruguay,Oeste,Electrónica,Grande (250+),864,ISO 14001,Madera,Reciclaje,4741.78,4268.06,473.72,90.01,2002.7,44684.28,15081.92,276353.89,673361.48,18,143.66,8.5
1167,2020-12-16,2020,12,Uruguay,Centro,Papel y Cartón,Mediana (50-249),247,ISO 14001 + B Corp,Residuos Orgánicos,Intercambio Industrial,4055.25,1721.39,2333.86,42.45,3303.48,5567.37,11322.85,429854.86,906152.79,18,110.8,8.3
1168,2019-09-07,2019,9,Brasil,Sur,Plásticos,Grande (250+),1057,B Corp,Residuos Orgánicos,Intercambio Industrial,2081.0,1150.56,930.44,55.29,656.8,13317.09,9117.74,207517.61,696769.32,0,235.76,9.2
1169,2021-10-19,2021,10,Chile,Sur,Agroindustria,Pequeña (10-49),49,ISO 50001,Residuos Orgánicos,Compostaje,2723.37,698.41,2024.96,25.65,1728.46,7885.17,5440.35,277309.64,879989.41,31,217.33,1.8
1170,2021-07-04,2021,7,Uruguay,Este,Alimentos,Pequeña (10-49),37,B Corp,Plástico,Remanufactura,1375.37,303.93,1071.44,22.1,200.97,1462.43,2108.55,32270.89,45570.9,25,41.21,8.8
1171,2020-07-07,2020,7,Brasil,Oeste,Manufactura,Grande (250+),1653,ISO 50001,Plástico,Economía de Producto como Servicio,337.09,221.12,115.97,65.6,431.4,2525.93,1176.66,446920.32,1073107.99,22,140.11,4.9
1172,2023-06-01,2023,6,Chile,Sur,Construcción,Micro (<10),5,ISO 14001,Papel/Cartón,Intercambio Industrial,4864.15,3791.61,1072.54,77.95,3927.92,8940.12,22427.55,104934.85,347373.54,17,231.04,5.3
1173,2020-04-03,2020,4,Colombia,Oeste,Químicos,Micro (<10),3,EMAS,Químico Peligroso,Upcycling,1267.19,610.45,656.74,48.17,690.75,7005.31,688.4,343632.23,473261.35,12,37.72,3.3
1174,2020-02-05,2020,2,Paraguay,Este,Metales,Grande (250+),1680,Cradle to Cradle,Químico Peligroso,Economía de Producto como Servicio,4374.87,902.54,3472.33,20.63,298.49,5279.96,2101.97,248278.01,448474.55,6,80.63,5.8
1175,2022-04-03,2022,4,Perú,Centro,Químicos,Micro (<10),2,B Corp,Residuos Orgánicos,Reutilización,1563.54,1022.85,540.69,65.42,1037.23,14491.03,2430.58,217133.94,456976.19,10,110.46,5.9
1176,2021-07-10,2021,7,Ecuador,Centro,Metales,Grande (250+),397,B Corp,Plástico,Reutilización,648.73,514.81,133.92,79.36,1104.62,3597.68,2372.95,419088.43,389066.49,27,-7.16,4.4
1177,2020-04-02,2020,4,Chile,Norte,Agroindustria,Grande (250+),840,ISO 14001,Vidrio,Reutilización,929.17,549.81,379.36,59.17,1222.45,8075.0,3125.87,168233.47,435072.58,43,158.61,7.7
1178,2019-02-11,2019,2,España,Oeste,Electrónica,Grande (250+),513,Ninguna,Metal,Reutilización,381.56,171.48,210.08,44.94,273.58,585.18,208.5,430098.22,762669.37,15,77.32,2.2
1179,2020-03-22,2020,3,Colombia,Centro,Electrónica,Mediana (50-249),115,ISO 50001,Residuos Orgánicos,Reutilización,884.62,433.91,450.71,49.05,263.66,812.14,3343.97,369840.94,1025393.26,4,177.25,3.8
1180,2021-03-17,2021,3,Argentina,Sur,Alimentos,Pequeña (10-49),31,B Corp,Plástico,Upcycling,1897.27,1819.16,78.11,95.88,3733.89,6616.96,10909.56,127827.33,383125.54,26,199.72,3.7
1181,2020-05-19,2020,5,Ecuador,Norte,Papel y Cartón,Grande (250+),1931,Ninguna,Papel/Cartón,Reparación,2562.43,1370.72,1191.71,53.49,1218.25,15849.93,8186.79,292088.28,458528.28,27,56.98,3.2
1182,2021-07-27,2021,7,Paraguay,Sur,Químicos,Grande (250+),1048,ISO 14001 + B Corp,Electrónicos (RAEE),Compostaje,3873.11,1785.48,2087.63,46.1,1233.12,11925.67,13745.73,186092.23,278681.84,4,49.75,9.6
1183,2019-05-16,2019,5,Perú,Este,Textil,Grande (250+),1723,Ninguna,Químico Peligroso,Reutilización,3914.87,1911.2,2003.67,48.82,1621.21,24771.92,10960.29,80467.72,252223.72,49,213.45,3.9
1184,2023-06-24,2023,6,Argentina,Centro,Plásticos,Grande (250+),417,ISO 50001,Vidrio,Economía de Producto como Servicio,1252.96,533.66,719.3,42.59,1190.25,5894.54,4228.8,247433.22,563447.67,19,127.72,2.4
1185,2020-11-10,2020,11,Uruguay,Este,Papel y Cartón,Pequeña (10-49),19,EMAS,Vidrio,Economía de Producto como Servicio,2057.07,938.53,1118.54,45.62,1828.24,4529.1,4536.04,207066.43,166440.88,46,-19.62,5.2
1186,2021-04-22,2021,4,Argentina,Norte,Alimentos,Micro (<10),1,Ninguna,Madera,Economía de Producto como Servicio,4731.97,1253.86,3478.11,26.5,1462.04,15111.21,6793.84,347624.46,265986.07,15,-23.48,2.2
1187,2023-07-27,2023,7,México,Centro,Metales,Micro (<10),3,EMAS,Metal,Reutilización,2412.46,1524.76,887.7,63.2,2844.4,13730.59,2362.67,366225.83,813578.92,7,122.15,8.1
1188,2020-12-19,2020,12,Paraguay,Este,Electrónica,Pequeña (10-49),39,EMAS,Construcción,Digestión Anaeróbica,4957.52,3438.59,1518.93,69.36,3971.3,37770.06,10603.05,203324.28,661105.5,12,225.15,9.4
